player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
1030,19,100,1,11,33,41,46,5,15,0,0,44,5,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
1031,20,100,6,0,125,122,146,117,109,0,0,96,117,0,0,0,0,100,168,200,156,200,0,0,0,0,63,89,92,105,64,0
1032,19,100,7,0,1,8,11,74,121,0,0,4,136,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,90,1,77
1033,24,100,1,11,34,40,40,12,2,0,0,47,3,0,200,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
1034,10,100,6,0,174,141,145,16,6,0,0,106,17,0,0,0,0,128,0,200,0,0,0,0,0,0,111,0,146,0,0,0
1035,27,100,1,12,33,39,44,18,16,0,0,40,7,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1036,29,100,8,0,16,20,8,115,109,0,0,16,118,0,0,0,0,0,0,0,75,200,136,0,0,0,0,0,0,50,61,75
1037,15,100,1,12,29,38,42,19,10,0,0,43,7,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
1038,4,100,1,12,31,40,44,9,12,0,0,46,15,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
1039,21,100,1,12,30,39,44,17,11,0,0,43,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1040,21,100,1,11,33,37,40,19,14,0,0,39,5,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
1041,30,100,3,0,34,52,65,7,17,0,0,59,18,0,0,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0
1042,14,100,1,11,31,38,43,5,6,0,0,41,5,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1043,24,100,2,0,12,13,14,20,7,96,48,18,12,0,0,200,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
1044,30,100,1,13,30,41,45,10,7,0,0,48,11,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
1045,21,100,1,12,29,38,44,1,7,0,0,43,2,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1046,17,100,1,12,29,38,44,4,7,0,0,43,2,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1047,5,100,1,11,34,40,47,15,14,0,0,39,11,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1048,15,100,1,12,29,38,44,1,20,0,0,43,18,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1049,15,100,1,12,29,39,44,1,9,0,0,44,7,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1050,19,100,1,11,30,38,42,16,20,0,0,44,10,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1051,7,100,1,12,29,39,44,6,3,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1052,6,100,1,12,31,39,44,8,2,0,0,42,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1053,4,100,1,11,30,40,45,17,15,0,0,45,8,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1054,19,100,1,12,29,39,44,20,3,0,0,44,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1055,28,100,8,0,1,14,13,116,109,0,0,17,118,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62,0
1056,12,100,7,0,20,11,7,74,110,0,0,10,114,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,84,0,0
1057,8,100,1,12,29,39,44,5,3,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1058,19,100,5,0,84,116,75,9,7,0,0,108,2,0,0,0,88,160,200,0,0,0,0,0,0,61,56,75,0,0,0,0
1059,8,100,1,11,32,42,43,12,4,0,0,51,5,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
1060,8,100,5,0,97,127,64,6,17,0,0,124,5,0,0,0,0,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0
1061,10,100,1,11,30,39,44,14,19,0,0,43,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1062,4,100,1,12,29,39,44,12,3,0,0,44,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1063,11,100,1,11,35,43,48,7,8,0,0,47,13,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
1064,12,100,6,0,95,81,137,18,6,0,0,106,19,0,0,0,0,200,200,200,0,0,0,0,0,0,98,64,58,0,0,0
1065,17,100,1,11,31,39,43,7,15,0,0,44,7,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1066,14,100,1,11,27,36,40,19,2,0,0,43,4,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
1067,24,100,1,11,38,46,51,7,8,0,0,50,4,0,200,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
1068,7,100,1,11,29,38,44,10,16,0,0,43,7,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1069,11,100,1,11,32,39,40,3,13,0,0,45,9,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
1070,16,100,3,0,52,70,77,9,17,0,0,82,17,0,0,0,200,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0
1071,27,100,3,0,53,64,63,16,2,0,0,76,1,0,0,0,200,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0
1072,4,100,1,11,28,38,44,13,15,0,0,43,1,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
1073,30,100,1,11,29,39,44,19,7,0,0,44,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1074,1,100,1,11,35,41,48,11,7,0,0,42,1,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
1075,30,100,1,11,30,40,44,3,9,0,0,46,17,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
1076,26,100,1,12,30,39,44,9,19,0,0,43,15,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1077,7,100,2,0,1,4,7,11,19,111,92,11,19,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
1078,7,100,1,11,29,39,44,13,13,0,0,44,18,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1079,2,100,1,12,29,37,42,8,4,0,0,41,14,0,200,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
1080,2,100,1,11,33,40,46,8,18,0,0,43,3,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
1081,18,100,1,11,30,37,39,17,12,0,0,44,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1082,21,100,1,11,31,41,41,17,14,0,0,52,17,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
1083,4,100,6,0,121,124,124,20,12,0,0,128,2,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,90,0,0,0
1084,27,100,8,0,14,18,11,165,65,0,0,5,111,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,135,0
1085,9,100,7,0,6,14,18,110,133,0,0,19,178,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,142,64,0
1086,12,100,9,0,13,8,19,100,80,0,0,19,116,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,108,0,82
1087,14,100,7,0,16,2,17,74,120,0,0,17,110,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,85,0,72
1088,20,100,1,11,34,44,46,16,9,0,0,53,1,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
1089,16,100,1,11,30,40,42,9,13,0,0,48,19,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
1090,17,100,2,0,15,19,9,9,7,110,51,3,6,0,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
1091,20,100,1,11,34,40,47,16,17,0,0,39,6,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1092,10,100,2,0,15,4,7,2,8,103,122,20,2,0,0,200,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0
1093,10,100,1,11,32,40,44,14,6,0,0,44,14,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
1094,12,100,1,12,31,42,50,18,12,0,0,46,11,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
1095,15,100,7,0,9,9,18,128,182,0,0,18,97,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,162,89,153
1096,13,100,3,0,85,87,77,78,109,0,0,100,113,0,0,0,200,0,0,0,0,0,200,0,0,153,0,0,0,0,0,72
1097,4,100,1,11,32,42,46,3,18,0,0,49,15,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
1098,29,100,8,0,3,16,10,144,77,0,0,19,172,0,0,0,0,0,0,0,112,200,200,0,0,0,0,0,0,94,111,134
1099,1,100,1,11,33,39,47,20,7,0,0,39,10,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1100,26,100,1,12,30,39,44,20,5,0,0,44,18,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1101,6,100,8,0,5,20,10,119,123,0,0,19,115,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0
1102,30,100,6,0,129,114,128,4,6,0,0,86,6,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
1103,29,100,5,0,96,127,85,11,4,0,0,92,14,0,0,0,0,200,200,200,0,0,0,0,0,0,79,85,42,0,0,0
1104,23,100,2,0,11,4,11,7,8,107,127,12,10,0,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0
1105,18,100,1,11,34,43,49,7,13,0,0,46,4,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
1106,27,100,4,0,79,81,118,3,1,0,0,114,2,0,0,0,0,200,200,0,0,0,0,0,0,0,80,55,0,0,0,0
1107,10,100,6,0,110,121,129,8,16,0,0,125,9,0,0,0,0,92,119,200,0,0,0,0,0,0,54,62,80,0,0,0
1108,4,100,4,0,82,43,115,4,12,0,0,117,8,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0
1109,8,100,2,0,20,9,15,10,12,121,60,9,7,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
1110,23,100,1,13,29,38,46,19,17,0,0,41,19,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
1111,8,100,1,12,28,40,44,7,3,0,0,50,12,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
1112,12,100,2,0,7,9,12,3,19,107,58,7,3,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
1113,11,100,3,0,50,81,98,16,15,0,0,96,5,0,0,0,200,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0
1114,16,100,1,11,31,42,43,15,14,0,0,52,17,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
1115,21,100,9,0,20,14,8,71,119,0,0,5,120,0,0,0,0,0,0,0,156,200,200,0,0,0,0,0,0,65,1,70
1116,22,100,2,0,10,9,17,17,19,109,51,6,3,0,0,200,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
1117,25,100,1,12,29,39,44,12,16,0,0,44,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1118,1,100,3,0,32,81,65,88,110,0,0,65,119,0,0,0,200,0,200,0,175,0,200,0,0,80,0,1,0,88,0,83
1119,29,100,1,12,29,39,44,17,19,0,0,44,12,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1120,16,100,1,12,29,39,44,17,4,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1121,27,100,2,0,12,17,14,6,13,106,69,12,7,0,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
1122,1,100,7,0,15,7,10,75,118,0,0,19,151,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,93,1,0
1123,13,100,1,12,29,38,44,11,2,0,0,43,2,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1124,21,100,1,12,29,39,44,2,20,0,0,44,7,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1125,22,100,7,0,30,53,65,66,109,0,0,65,107,0,0,0,200,0,0,0,200,0,200,0,0,84,0,0,0,73,0,59
1126,22,100,1,12,29,38,44,5,15,0,0,43,11,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1127,15,100,1,13,30,40,43,10,5,0,0,47,16,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
1128,19,100,1,11,32,39,46,17,14,0,0,40,16,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1129,16,100,1,12,29,39,44,20,10,0,0,45,19,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1130,2,100,1,12,29,39,44,2,1,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1131,13,100,1,12,29,38,44,7,20,0,0,43,11,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1132,19,100,8,0,14,14,8,140,78,0,0,16,74,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,91,0
1133,12,100,1,12,29,38,43,10,11,0,0,43,4,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
1134,20,100,1,12,30,38,43,20,15,0,0,41,12,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
1135,19,100,1,11,30,40,44,18,4,0,0,47,13,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
1136,29,100,3,0,88,85,91,6,3,0,0,76,2,0,0,0,200,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0
1137,8,100,1,11,26,39,41,10,16,0,0,51,19,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
1138,28,100,7,0,30,52,65,74,110,0,0,63,114,0,0,0,200,0,0,0,200,0,0,0,0,83,0,0,0,84,0,0
1139,1,100,4,0,77,39,119,4,20,0,0,112,6,0,0,0,0,200,0,0,0,0,0,0,0,0,75,0,0,0,0,0
1140,23,100,7,0,35,55,65,116,163,0,0,65,119,0,0,0,200,0,0,0,152,200,152,0,0,73,0,0,0,111,70,103
1141,13,100,3,0,31,81,71,88,110,0,0,70,119,0,0,0,200,0,200,0,175,0,200,0,0,87,0,1,0,88,0,83
1142,5,100,2,0,31,53,65,17,13,104,72,64,9,0,0,200,200,0,0,0,0,0,0,0,58,77,0,0,0,0,0,0
1143,1,100,2,0,8,9,10,9,20,144,137,9,14,0,0,200,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0
1144,25,100,1,11,33,43,47,4,7,0,0,51,15,0,200,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
1145,14,100,7,0,12,11,18,71,108,0,0,2,102,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,78,0,63
1146,26,100,8,0,7,9,15,139,94,0,0,8,124,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,98,0
1147,11,100,7,0,4,13,10,64,109,0,0,10,108,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,71,1,0
1148,30,100,7,0,6,19,5,62,147,0,0,15,122,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,80,1,74
1149,16,100,1,11,29,39,43,8,1,0,0,46,4,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1150,7,100,5,0,123,148,80,15,5,0,0,125,6,0,0,0,0,0,200,0,0,0,0,0,0,0,0,122,0,0,0,0
1151,17,100,4,0,76,81,121,13,5,0,0,120,5,0,0,0,0,200,200,0,0,0,0,0,0,0,81,56,0,0,0,0
1152,22,100,6,0,122,123,136,15,6,0,0,111,18,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,90,0,0,0
1153,24,100,4,0,96,81,120,15,1,0,0,120,7,0,0,0,120,200,200,200,0,0,0,0,0,82,98,66,58,0,0,0
1154,19,100,7,0,8,3,13,65,106,0,0,19,115,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,72,1,58
1155,12,100,5,0,138,161,131,6,18,0,0,132,6,0,0,0,0,0,200,0,0,0,0,0,0,0,0,148,0,0,0,0
1156,19,100,1,12,35,40,44,15,15,0,0,42,4,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
1157,12,100,1,11,35,42,48,18,5,0,0,43,20,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
1158,4,100,1,11,36,41,45,1,10,0,0,44,15,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
1159,13,100,9,0,19,17,7,150,89,0,0,13,104,0,0,0,0,0,0,0,152,0,200,0,0,0,0,0,0,127,0,135
1160,29,100,7,0,47,81,66,88,110,0,0,66,119,0,0,0,200,0,200,0,175,0,200,0,0,102,0,18,0,88,0,83
1161,4,100,7,0,1,8,9,124,87,0,0,17,147,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,142,76,0
1162,21,100,7,0,8,1,13,63,106,0,0,4,107,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
1163,20,100,7,0,30,53,65,86,116,0,0,66,47,0,0,0,200,0,0,0,200,0,0,0,0,82,0,0,0,89,0,0
1164,15,100,1,11,31,40,48,4,20,0,0,43,6,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1165,20,100,9,0,9,10,13,129,144,0,0,1,84,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,135
1166,4,100,2,0,40,63,82,16,12,105,89,68,16,0,0,200,200,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0
1167,27,100,1,11,32,43,42,14,4,0,0,55,2,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
1168,3,100,5,0,90,121,76,15,10,0,0,115,7,0,0,0,0,115,200,200,0,0,0,0,0,0,45,83,39,0,0,0
1169,15,100,3,0,45,68,65,14,9,0,0,95,4,0,0,0,200,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0
1170,28,100,3,0,39,57,67,65,109,0,0,67,108,0,0,0,200,0,0,0,200,0,0,0,0,96,0,0,0,72,0,0
1171,13,100,6,0,165,153,177,15,7,0,0,119,8,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,152,0,0,0
1172,7,100,7,0,5,20,12,117,96,0,0,4,126,0,0,0,0,0,0,0,200,200,91,0,0,0,0,0,0,133,63,49
1173,6,100,2,0,18,11,11,12,1,122,110,20,12,0,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
1174,23,100,2,0,11,14,19,7,9,110,50,5,1,0,0,200,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
1175,12,100,2,0,11,4,15,12,20,107,62,10,19,0,0,200,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
1176,26,100,1,11,33,37,40,9,13,0,0,38,10,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
1177,9,100,1,12,29,38,42,9,16,0,0,44,19,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1178,22,100,1,11,36,43,36,8,8,0,0,57,13,0,200,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
1179,27,100,1,11,30,39,45,7,12,0,0,44,6,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1180,4,100,1,12,29,39,44,9,20,0,0,44,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1181,12,100,1,11,31,40,45,11,7,0,0,44,12,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1182,12,100,1,11,29,39,44,19,2,0,0,44,12,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1183,16,100,1,13,28,38,42,20,13,0,0,45,20,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1184,28,100,1,11,34,38,40,13,14,0,0,40,14,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1185,4,100,1,11,31,41,42,19,4,0,0,51,16,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
1186,22,100,1,11,30,39,43,13,13,0,0,46,7,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
1187,8,100,1,12,29,39,43,8,13,0,0,45,8,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1188,29,100,1,11,29,38,43,19,6,0,0,44,13,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1189,20,100,1,11,31,39,42,5,19,0,0,44,20,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1190,18,100,1,12,29,37,43,3,14,0,0,41,5,0,200,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
1191,21,100,1,12,31,39,43,16,1,0,0,44,6,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1192,2,100,1,12,29,39,44,17,5,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1193,5,100,3,0,52,81,64,20,8,0,0,49,7,0,0,0,200,0,200,0,0,0,0,0,0,100,0,15,0,0,0,0
1194,9,100,2,0,14,10,16,6,12,109,55,20,5,0,0,200,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
1195,6,100,1,12,29,39,44,18,16,0,0,44,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1196,18,100,1,11,34,38,40,18,12,0,0,40,5,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1197,13,100,1,12,32,41,46,8,3,0,0,46,7,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
1198,28,100,1,12,29,39,43,3,12,0,0,46,9,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
1199,6,100,6,0,135,126,118,5,13,0,0,126,15,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,102,0,0,0
1200,13,100,8,0,20,1,10,115,112,0,0,9,119,0,0,0,0,0,0,0,120,200,0,0,0,0,0,0,0,80,61,0
1201,15,100,1,12,29,38,43,7,4,0,0,43,3,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
1202,21,100,4,0,77,39,117,14,5,0,0,119,8,0,0,0,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0
1203,6,100,2,0,14,11,5,8,12,111,53,19,20,0,0,200,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
1204,18,100,3,0,76,72,58,10,2,0,0,82,18,0,0,0,200,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0
1205,21,100,1,13,31,41,46,11,10,0,0,48,14,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
1206,19,100,1,11,29,38,44,15,6,0,0,43,2,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1207,30,100,1,11,29,38,43,15,19,0,0,44,20,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
1208,28,100,6,0,131,134,143,14,17,0,0,128,16,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,107,0,0,0
1209,7,100,1,11,34,44,48,8,4,0,0,50,8,0,200,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
1210,25,100,1,11,33,40,46,7,11,0,0,42,11,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
1211,30,100,1,12,29,39,44,5,4,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1212,6,100,1,11,31,37,42,10,18,0,0,40,11,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
1213,13,100,1,11,36,38,42,7,13,0,0,37,10,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1214,3,100,1,12,31,40,42,13,13,0,0,48,11,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
1215,22,100,1,13,29,37,42,15,18,0,0,42,20,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
1216,23,100,1,11,34,44,46,5,17,0,0,53,20,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
1217,15,100,1,11,30,38,41,5,2,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1218,26,100,5,0,84,116,76,88,110,0,0,115,119,0,0,0,0,136,200,200,0,0,200,0,0,0,49,77,33,0,0,83
1219,2,100,6,0,107,120,129,15,20,0,0,125,13,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,76,0,0,0
1220,16,100,9,0,14,8,19,155,102,0,0,19,127,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,149
1221,22,100,1,12,30,39,45,2,17,0,0,44,18,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1222,15,100,1,11,30,39,44,14,2,0,0,44,4,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1223,6,100,5,0,105,134,97,2,16,0,0,128,15,0,0,0,0,0,200,0,0,0,0,0,0,0,0,106,0,0,0,0
1224,5,100,1,12,29,39,44,16,17,0,0,44,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1225,5,100,1,11,30,39,44,10,11,0,0,43,15,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
1226,24,100,3,0,76,81,123,20,8,0,0,111,14,0,0,0,200,200,200,0,0,0,0,0,0,137,78,54,0,0,0,0
1227,4,100,6,0,107,120,129,4,20,0,0,124,12,0,0,0,0,99,136,200,0,0,0,0,0,0,56,69,76,0,0,0
1228,15,100,5,0,75,109,80,14,2,0,0,115,10,0,0,0,0,0,200,0,0,0,0,0,0,0,0,68,0,0,0,0
1229,25,100,1,11,32,43,48,4,17,0,0,49,3,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
1230,29,100,1,13,29,39,44,4,15,0,0,45,8,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1231,25,100,4,0,79,81,119,11,1,0,0,111,18,0,0,0,0,200,200,0,0,0,0,0,0,0,80,55,0,0,0,0
1232,23,100,2,0,19,12,15,4,1,108,60,7,10,0,0,200,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
1233,1,100,1,13,29,39,43,14,9,0,0,45,13,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
